parking_Occupied,parking_latitude,parking_longitude,parking_time,traffic_AmpelHardenbergstrvon-BHN2-Outbound_overall_Count,traffic_AmpelHardenbergstrvon-BHN2-Outbound_overall_Speed,traffic_AmpelHardenbergstrvon-BHN2-Outbound_car_Count,traffic_AmpelHardenbergstrvon-BHN2-Outbound_car_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_overall_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_overall_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_car_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_car_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_truck_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_truck_Speed,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_motorcycle_Count,traffic_VorplatzHardenbergstrvon-BHN3-Inbound_motorcycle_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_overall_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_overall_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_car_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_car_Speed,traffic_Otto-Suhr-Allee-TEL1-Inbound_truck_Count,traffic_Otto-Suhr-Allee-TEL1-Inbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Outbound_overall_Count,traffic_Bismarckstrasse-TEL3-Outbound_overall_Speed,traffic_Bismarckstrasse-TEL3-Outbound_car_Count,traffic_Bismarckstrasse-TEL3-Outbound_car_Speed,traffic_Bismarckstrasse-TEL3-Outbound_truck_Count,traffic_Bismarckstrasse-TEL3-Outbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Outbound_motorcycle_Count,traffic_Bismarckstrasse-TEL3-Outbound_motorcycle_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_overall_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_overall_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_car_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_car_Speed,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_truck_Count,traffic_Ernst-Reuter-PlatzGeb-A1-Outbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Inbound_overall_Count,traffic_Bismarckstrasse-TEL3-Inbound_overall_Speed,traffic_Bismarckstrasse-TEL3-Inbound_car_Count,traffic_Bismarckstrasse-TEL3-Inbound_car_Speed,traffic_Bismarckstrasse-TEL3-Inbound_truck_Count,traffic_Bismarckstrasse-TEL3-Inbound_truck_Speed,traffic_Bismarckstrasse-TEL3-Inbound_motorcycle_Count,traffic_Bismarckstrasse-TEL3-Inbound_motorcycle_Speed,traffic_VorplatzGeb-AF1-Rotary_overall_Count,traffic_VorplatzGeb-AF1-Rotary_overall_Speed,traffic_VorplatzGeb-AF1-Rotary_car_Count,traffic_VorplatzGeb-AF1-Rotary_car_Speed,traffic_VorplatzGeb-AF1-Rotary_truck_Count,traffic_VorplatzGeb-AF1-Rotary_truck_Speed,traffic_Strdes17Junivon-EB1-Outbound_overall_Count,traffic_Strdes17Junivon-EB1-Outbound_overall_Speed,traffic_Strdes17Junivon-EB1-Outbound_car_Count,traffic_Strdes17Junivon-EB1-Outbound_car_Speed,traffic_Strdes17Junivon-EB1-Outbound_truck_Count,traffic_Strdes17Junivon-EB1-Outbound_truck_Speed,traffic_Marchstrasse-A2-Inbound_overall_Count,traffic_Marchstrasse-A2-Inbound_overall_Speed,traffic_Marchstrasse-A2-Inbound_car_Count,traffic_Marchstrasse-A2-Inbound_car_Speed,traffic_Marchstrasse-A2-Inbound_truck_Count,traffic_Marchstrasse-A2-Inbound_truck_Speed,traffic_Strdes17Junivon-EB1-Inbound_overall_Count,traffic_Strdes17Junivon-EB1-Inbound_overall_Speed,traffic_Strdes17Junivon-EB1-Inbound_car_Count,traffic_Strdes17Junivon-EB1-Inbound_car_Speed,traffic_Strdes17Junivon-EB1-Inbound_truck_Count,traffic_Strdes17Junivon-EB1-Inbound_truck_Speed,traffic_Ernst-Reuter-Platz-TEL2-Rotary_overall_Count,traffic_Ernst-Reuter-Platz-TEL2-Rotary_overall_Speed,traffic_Ernst-Reuter-Platz-TEL2-Rotary_car_Count,traffic_Ernst-Reuter-Platz-TEL2-Rotary_car_Speed,traffic_MarchvonGeb-A2-Outbound_overall_Count,traffic_MarchvonGeb-A2-Outbound_overall_Speed,traffic_MarchvonGeb-A2-Outbound_car_Count,traffic_MarchvonGeb-A2-Outbound_car_Speed,traffic_MarchvonGeb-A2-Outbound_truck_Count,traffic_MarchvonGeb-A2-Outbound_truck_Speed,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_overall_Count,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_overall_Speed,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_car_Count,traffic_Ernst-Reuter-Platzvon-EB2-Rotary_car_Speed,wifi_Campus-TEL_Count1,wifi_Campus-TEL_Count2,wifi_Campus-BHN_Count1,wifi_Campus-BHN_Count2,wifi_Campus-AF-2_Count1,wifi_Campus-AF-2_Count2,wifi_Campus-EB_Count1,wifi_Campus-EB_Count2,pedestrian_CounterVorplatzGeb-AF2-PeopleCounter_IN_Count,pedestrian_CounterVorplatzGeb-AF2-PeopleCounter_OUT_Count,pedestrian_CounterHaupteingang-TEL4-PeopleCounter_IN_Count,pedestrian_CounterHaupteingang-TEL4-PeopleCounter_OUT_Count
0.0,52.513103717212125,13.31941006762235,1517377983517.0,8.0,1.0,8.0,1.0,11.0,1.0,2.0,5.0,0.0,0.0,9.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,24.0,0.0,1.0,10.0,9.0,2.0,7.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,10.0,3.0,5.0,2.0,4.0,2.0,25.0,0.0,25.0,0.0,9.0,2.0,7.0,1.0,2.0,5.0,16.0,0.0,16.0,0.0,51.0,24.0,5.0,0.0,125.0,36.0,2.0,11.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1517379795127.0,14.0,0.0,14.0,0.0,9.0,3.0,5.0,2.0,0.0,0.0,3.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,10.0,1.0,11.0,2.0,6.0,1.0,3.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,18.0,1.0,9.0,1.0,4.0,2.0,16.0,0.0,16.0,0.0,2.0,10.0,1.0,10.0,1.0,10.0,9.0,1.0,9.0,1.0,32.0,23.0,7.0,57.0,120.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1517465884641.0,14.0,0.0,14.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,1.0,10.0,6.0,1.0,6.0,1.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,2.0,5.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,27.0,0.0,6.0,1.0,11.0,2.0,5.0,2.0,2.0,5.0,3.0,6.0,1.0,10.0,0.0,0.0,8.0,2.0,7.0,1.0,1.0,10.0,22.0,0.0,22.0,0.0,6.0,3.0,2.0,5.0,4.0,2.0,9.0,1.0,9.0,1.0,41.0,17.0,8.0,4.0,129.0,45.0,8.0,3.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1517508182556.0,20.0,0.0,20.0,0.0,8.0,2.0,7.0,1.0,1.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,30.0,0.0,4.0,2.0,9.0,2.0,6.0,1.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,0.0,17.0,1.0,10.0,1.0,6.0,1.0,16.0,0.0,16.0,0.0,4.0,5.0,3.0,3.0,1.0,10.0,20.0,0.0,20.0,0.0,43.0,16.0,4.0,5.0,140.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1517552580739.0,4.0,2.0,4.0,2.0,15.0,1.0,14.0,0.0,1.0,10.0,0.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,9.0,2.0,5.0,2.0,0.0,0.0,4.0,2.0,13.0,0.0,13.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,40.0,0.0,5.0,2.0,10.0,2.0,6.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,22.0,1.0,20.0,0.0,1.0,10.0,26.0,0.0,26.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,21.0,0.0,21.0,0.0,43.0,4.0,2.0,62.0,148.0,57.0,4.0,14.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518019264201.0,9.0,1.0,9.0,1.0,15.0,1.0,14.0,0.0,0.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,8.0,2.0,6.0,1.0,0.0,0.0,2.0,5.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,47.0,0.0,44.0,0.0,3.0,3.0,9.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,37.0,0.0,35.0,0.0,1.0,10.0,19.0,0.0,19.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,34.0,5.0,11.0,8.0,136.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518021368450.0,11.0,0.0,11.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,2.0,5.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,29.0,0.0,4.0,2.0,13.0,2.0,8.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,18.0,1.0,14.0,0.0,3.0,3.0,24.0,0.0,24.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,14.0,0.0,14.0,0.0,32.0,14.0,9.0,9.0,142.0,44.0,1.0,10.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518021664567.0,18.0,0.0,18.0,0.0,19.0,1.0,16.0,0.0,0.0,0.0,3.0,3.0,1.0,10.0,1.0,10.0,0.0,0.0,5.0,4.0,4.0,2.0,0.0,0.0,1.0,10.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,22.0,0.0,13.0,0.0,15.0,2.0,8.0,1.0,2.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,10.0,2.0,9.0,1.0,0.0,0.0,29.0,0.0,29.0,0.0,5.0,4.0,3.0,3.0,2.0,5.0,18.0,0.0,18.0,0.0,43.0,16.0,2.0,18.0,126.0,44.0,3.0,0.0,0.0,0.0,3.0,0.0
1.0,52.513103717212125,13.31941006762235,1518070621163.0,7.0,1.0,7.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,7.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,9.0,1.0,9.0,1.0,4.0,2.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,26.0,1.0,24.0,0.0,1.0,10.0,3.0,6.0,2.0,5.0,1.0,10.0,6.0,1.0,6.0,1.0,0.0,0.0,22.0,0.0,16.0,0.0,6.0,1.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,35.0,6.0,6.0,0.0,112.0,37.0,7.0,0.0,0.0,0.0,1.0,1.0
0.0,52.513103717212125,13.31941006762235,1518070923168.0,1.0,10.0,1.0,10.0,10.0,2.0,3.0,3.0,0.0,0.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,7.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,39.0,0.0,4.0,2.0,8.0,3.0,6.0,1.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,15.0,2.0,8.0,1.0,6.0,1.0,11.0,0.0,11.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,21.0,0.0,21.0,0.0,35.0,10.0,3.0,12.0,100.0,47.0,4.0,7.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518076321042.0,27.0,0.0,27.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,2.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,20.0,0.0,4.0,2.0,15.0,2.0,7.0,1.0,6.0,1.0,5.0,2.0,5.0,2.0,0.0,0.0,20.0,1.0,17.0,0.0,2.0,5.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,38.0,19.0,6.0,40.0,114.0,39.0,6.0,0.0,0.0,1.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518115322261.0,20.0,0.0,20.0,0.0,13.0,2.0,4.0,2.0,2.0,5.0,7.0,1.0,2.0,5.0,2.0,5.0,0.0,0.0,6.0,3.0,5.0,2.0,0.0,0.0,1.0,10.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,26.0,0.0,5.0,2.0,9.0,2.0,3.0,3.0,0.0,0.0,9.0,1.0,9.0,1.0,0.0,0.0,26.0,1.0,22.0,0.0,1.0,10.0,28.0,0.0,28.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,19.0,0.0,19.0,0.0,51.0,6.0,5.0,9.0,136.0,23.0,3.0,28.0,0.0,1.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518157980748.0,14.0,0.0,14.0,0.0,11.0,1.0,3.0,3.0,0.0,0.0,8.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,2.0,5.0,5.0,2.0,5.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,18.0,0.0,2.0,5.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,28.0,0.0,2.0,5.0,14.0,0.0,14.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,15.0,0.0,15.0,0.0,30.0,6.0,3.0,3.0,121.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518184983969.0,8.0,1.0,8.0,1.0,17.0,1.0,2.0,5.0,2.0,5.0,13.0,0.0,8.0,1.0,8.0,1.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,10.0,6.0,1.0,6.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,33.0,0.0,6.0,1.0,9.0,2.0,7.0,1.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,15.0,1.0,10.0,1.0,5.0,2.0,24.0,0.0,24.0,0.0,6.0,5.0,4.0,2.0,1.0,10.0,19.0,0.0,19.0,0.0,39.0,9.0,4.0,1.0,121.0,32.0,7.0,26.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518188881739.0,9.0,1.0,9.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,11.0,0.0,5.0,2.0,21.0,1.0,15.0,0.0,2.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,18.0,1.0,16.0,0.0,2.0,5.0,22.0,0.0,22.0,0.0,5.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,67.0,9.0,5.0,14.0,147.0,29.0,9.0,4.0,0.0,1.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518189483434.0,5.0,2.0,5.0,2.0,7.0,2.0,5.0,2.0,2.0,5.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,2.0,5.0,8.0,1.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,16.0,0.0,6.0,1.0,12.0,2.0,2.0,5.0,4.0,2.0,1.0,10.0,1.0,10.0,0.0,0.0,16.0,1.0,14.0,0.0,2.0,5.0,23.0,0.0,23.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,6.0,1.0,47.0,9.0,13.0,10.0,151.0,76.0,6.0,7.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518243783057.0,12.0,0.0,12.0,0.0,11.0,3.0,2.0,5.0,2.0,5.0,6.0,1.0,5.0,2.0,5.0,2.0,0.0,0.0,11.0,1.0,8.0,1.0,0.0,0.0,3.0,3.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,8.0,1.0,16.0,1.0,15.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,11.0,1.0,7.0,1.0,4.0,2.0,28.0,0.0,28.0,0.0,2.0,10.0,1.0,10.0,0.0,0.0,12.0,0.0,12.0,0.0,55.0,21.0,8.0,2.0,142.0,33.0,5.0,3.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518417961107.0,7.0,1.0,7.0,1.0,6.0,5.0,2.0,5.0,3.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,1.0,0.0,0.0,1.0,10.0,3.0,3.0,3.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,14.0,0.0,5.0,2.0,7.0,2.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,9.0,1.0,2.0,5.0,15.0,0.0,15.0,0.0,9.0,2.0,6.0,1.0,3.0,3.0,15.0,0.0,15.0,0.0,48.0,11.0,2.0,30.0,142.0,34.0,4.0,1.0,0.0,0.0,1.0,0.0
0.0,52.513103717212125,13.31941006762235,1518451623279.0,7.0,1.0,7.0,1.0,11.0,2.0,3.0,3.0,1.0,10.0,7.0,1.0,1.0,10.0,1.0,10.0,0.0,0.0,7.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,7.0,1.0,7.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,34.0,0.0,4.0,2.0,13.0,1.0,12.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,16.0,1.0,14.0,0.0,1.0,10.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,1.0,35.0,13.0,5.0,11.0,125.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518451921548.0,9.0,1.0,9.0,1.0,18.0,1.0,12.0,0.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,8.0,1.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,33.0,0.0,6.0,1.0,13.0,2.0,6.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,12.0,0.0,2.0,5.0,16.0,0.0,16.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,14.0,0.0,14.0,0.0,40.0,11.0,9.0,13.0,138.0,33.0,6.0,1.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518454021582.0,4.0,2.0,4.0,2.0,5.0,4.0,1.0,10.0,0.0,0.0,4.0,2.0,8.0,1.0,8.0,1.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,23.0,0.0,3.0,3.0,8.0,3.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,29.0,1.0,21.0,0.0,6.0,1.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,1.0,44.0,58.0,6.0,11.0,126.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518507123275.0,18.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,18.0,0.0,1.0,10.0,9.0,3.0,4.0,2.0,3.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,16.0,1.0,11.0,0.0,3.0,3.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,60.0,25.0,10.0,14.0,128.0,36.0,7.0,68.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518536522606.0,22.0,0.0,22.0,0.0,12.0,3.0,2.0,5.0,3.0,3.0,6.0,1.0,10.0,1.0,10.0,1.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,10.0,6.0,1.0,6.0,1.0,1.0,10.0,2.0,10.0,1.0,10.0,0.0,0.0,1.0,10.0,30.0,0.0,22.0,0.0,8.0,1.0,15.0,1.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,19.0,0.0,1.0,10.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,50.0,29.0,12.0,17.0,153.0,37.0,5.0,11.0,0.0,0.0,1.0,0.0
1.0,52.513103717212125,13.31941006762235,1518539221907.0,9.0,1.0,9.0,1.0,14.0,2.0,4.0,2.0,3.0,3.0,7.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,7.0,2.0,5.0,2.0,0.0,0.0,2.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,36.0,0.0,28.0,0.0,8.0,1.0,9.0,2.0,8.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,19.0,1.0,12.0,0.0,3.0,3.0,23.0,0.0,23.0,0.0,5.0,4.0,4.0,2.0,1.0,10.0,20.0,0.0,20.0,0.0,47.0,12.0,8.0,4.0,131.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518539524023.0,6.0,1.0,6.0,1.0,6.0,3.0,2.0,5.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,21.0,1.0,15.0,0.0,5.0,2.0,7.0,2.0,6.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,16.0,1.0,9.0,1.0,3.0,3.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,43.0,29.0,11.0,11.0,156.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0
1.0,52.513103717212125,13.31941006762235,1518589621232.0,10.0,1.0,10.0,1.0,5.0,4.0,1.0,10.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,2.0,5.0,6.0,1.0,6.0,1.0,0.0,0.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,47.0,0.0,44.0,0.0,3.0,3.0,8.0,2.0,6.0,1.0,2.0,5.0,1.0,10.0,1.0,10.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,24.0,0.0,24.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,11.0,0.0,11.0,0.0,50.0,10.0,15.0,13.0,151.0,33.0,9.0,1.0,0.0,0.0,0.0,0.0
0.0,52.513103717212125,13.31941006762235,1518625023363.0,8.0,1.0,8.0,1.0,19.0,1.0,8.0,1.0,0.0,0.0,11.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,6.0,3.0,5.0,2.0,0.0,0.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,38.0,0.0,2.0,5.0,11.0,2.0,7.0,1.0,3.0,3.0,2.0,5.0,2.0,5.0,0.0,0.0,23.0,1.0,19.0,0.0,2.0,5.0,18.0,0.0,18.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,53.0,9.0,9.0,4.0,171.0,35.0,2.0,10.0,0.0,0.0,0.0,1.0
1.0,52.513103717212125,13.31941006762235,1518676021249.0,11.0,0.0,11.0,0.0,10.0,3.0,8.0,1.0,1.0,10.0,1.0,10.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,1.0,10.0,4.0,2.0,4.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,30.0,0.0,2.0,5.0,8.0,2.0,6.0,1.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,7.0,2.0,6.0,1.0,1.0,10.0,20.0,0.0,20.0,0.0,64.0,18.0,10.0,9.0,161.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0
